"subject";"TRT";"APPEZZAMENTO";"LAVORAZIONE";"PARCELLA";"RIGA";"COLONNA";"REPLICA";"CM";"RES"
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";54;4.76
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";55;5.19
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";56;4.22
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";57;4.43
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";58;5
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";59;5.86
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";60;3.98
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";61;4.74
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";62;4.74
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";63;4.59
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";64;4.72
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";65;5.25
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";66;5.25
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";67;4.84
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";68;5.41
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";69;5.05
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";70;6.51
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";71;3.73
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";72;1.85
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";73;1.87
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";74;3.2
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";75;5.64
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";76;5.91
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";77;2.81
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";78;6.4
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";79;NA
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"c";80;NA
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"b";44;1.84
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"b";41;1.44
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"b";42;1.46
"CO.10.Rip.2";"CO";10;"Rip";2;2;3;"b";43;1.36
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";44;2.24
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";5;0.48
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";6;0.49
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";7;0.49
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";8;0.55
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";9;0.6
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";10;0.54
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";11;0.52
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";12;0.51
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";13;0.46
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";14;0.45
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";15;0.41
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";16;0.36
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";17;0.34
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";18;0.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";19;0.81
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";20;0.81
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";21;0.81
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";22;0.81
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";23;0.8
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";24;0.77
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";25;0.78
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";26;1.34
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";27;1.36
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";28;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";29;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";30;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";31;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";32;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";33;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";34;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";35;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";36;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";37;1.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";38;1.37
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";39;1.42
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";40;1.46
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";41;1.46
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";42;1.51
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";4;0.5
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";44;1.68
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";45;1.77
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";46;1.83
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";47;2
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";48;2.05
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";49;2.09
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";50;2.09
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";51;2.09
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";52;2.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";53;2.36
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";54;3.37
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";55;2.68
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";56;4.29
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";57;4.42
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";58;4.54
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";59;4.78
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";60;4.78
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";61;3.79
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";62;5.32
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";63;4.84
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";64;3.26
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";65;4.53
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";66;4.26
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";67;2.67
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";68;2.67
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";69;2.73
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";70;2.77
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";71;2.92
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";72;3.35
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";73;3.63
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";74;3.63
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";75;3.99
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";76;3.05
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";77;1.53
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";78;1.53
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";79;1.72
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";80;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";0;0.3
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";1;0.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";43;1.61
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";3;0.37
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";4;0.41
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";5;0.71
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";6;0.69
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";7;0.71
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";8;0.72
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";9;0.6
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";10;0.67
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";11;0.85
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";12;1.19
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";13;0.89
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";14;0.84
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";15;1.07
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";16;0.92
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";17;1.36
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";18;1.58
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";19;1.87
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";20;1.78
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";21;1.6
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";22;1.29
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";23;1.29
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";24;1.29
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";25;1.2
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";26;1.27
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";27;1.34
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";28;1.45
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";29;1.72
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";30;1.75
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";31;1.86
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";32;1.86
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";33;1.86
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";34;1.86
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";35;1.86
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";36;1.86
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";37;1.86
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";38;1.83
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";39;1.83
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";40;1.88
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";41;2.13
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";2;0.38
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";43;2.24
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";3;0.47
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";45;2.24
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";46;2.24
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";47;2.24
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";48;3.3
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";49;3.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";50;2.33
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";51;2.49
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";52;2.39
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";53;2.4
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";54;2.43
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";55;2.58
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";56;2.67
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";57;2.79
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";58;2.81
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";59;2.85
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";60;2.96
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";61;3.22
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";62;3.52
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";63;3.96
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";64;4.31
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";65;4.39
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";66;5.15
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";67;4.91
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";68;0.36
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";69;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";70;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";71;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";72;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";73;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";74;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";75;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";76;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";77;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";78;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";79;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";80;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";0;0.38
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";1;0.53
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";2;0.59
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";3;0.54
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";4;0.5
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";5;0.59
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";6;0.62
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";7;0.61
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";8;0.65
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";9;0.68
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";10;0.66
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";11;0.66
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";12;0.58
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";13;0.56
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";14;0.48
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";15;0.49
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";16;0.49
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";17;0.39
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";18;0.39
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";19;0.43
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";20;0.42
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";21;0.38
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";22;0.45
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";23;0.8
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";24;0.86
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";25;1.55
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";26;1.59
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";27;1.71
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";28;1.64
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";29;1.85
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";30;1.56
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";31;1.62
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";32;1.73
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";33;1.84
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";34;1.83
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";35;1.83
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";36;1.78
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";37;1.76
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";38;1.84
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";39;1.78
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";40;1.92
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";41;1.98
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";42;2.58
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";43;3.11
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";44;3.5
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";45;3.75
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";46;3.72
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";47;3.64
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";48;3.79
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";49;3.65
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";50;3.65
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";51;3.15
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";52;2.83
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";53;3.66
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";54;3.8
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";55;4.47
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";56;5.19
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";57;5.09
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";58;5.4
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";59;1.84
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";60;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";61;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";62;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";63;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";64;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";65;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";66;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";67;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";68;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";69;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";70;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";71;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";72;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";73;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";74;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";75;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";76;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";77;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";78;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";79;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"c";80;NA
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";0;0.26
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"b";42;2.24
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";2;0.49
"CO.10.Rip.3";"CO";10;"Rip";3;3;1;"a";1;0.44
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"c";79;NA
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"c";80;NA
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";0;0.24
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";1;0.25
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";2;0.23
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";3;0.47
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";4;0.68
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";5;0.85
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";6;0.92
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";7;1.1
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";8;1.22
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";9;1.19
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";10;0.96
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";11;0.93
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";12;0.93
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";13;0.82
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";14;0.78
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";15;0.57
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";16;0.49
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";17;0.4
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";18;0.42
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";19;0.45
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";20;0.45
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";21;0.49
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";22;0.47
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";23;0.53
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";24;0.53
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";25;0.55
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";26;0.5
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";27;0.59
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";28;0.58
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";29;0.62
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";30;0.59
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";31;0.61
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";32;0.61
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";33;0.55
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";34;0.54
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";35;0.53
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";36;0.55
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";37;0.7
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";38;0.75
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";39;0.84
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";40;0.99
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";41;1.02
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";42;0.99
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";43;0.9
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";44;1.07
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";45;1.14
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";46;1.15
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";47;1.37
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";48;1.51
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";49;1.83
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";50;3.19
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";51;0.96
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";52;1.43
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";53;1.43
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";54;1.32
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";55;1.53
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";56;1.93
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";57;2.4
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";58;2.47
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";59;2.86
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";60;2.93
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";61;2.75
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";62;2.49
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";63;2.37
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";64;2.38
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";65;2.28
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";66;2.07
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";67;2.04
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";68;1.79
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";69;1.74
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";70;1.72
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";71;1.69
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";72;1.75
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";73;1.79
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";74;1.79
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";75;1.59
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";76;1.69
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";77;1.94
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";78;2.18
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";79;2.37
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"a";80;2.31
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";0;0.26
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";1;0.26
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";2;0.29
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";3;0.45
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";4;0.68
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";5;0.63
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";6;0.69
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";7;0.63
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";8;0.6
"CO.9.Ara.1";"CO";9;"Ara";1;1;1;"b";9;0.6
