Instrument type : Porosimeter 2000							
6.866	159.700	0.109	144.790	0.180			
6.896	159.900	0.109	144.970	0.180			
6.946	160.300	0.108	145.330	0.360			
6.986	160.500	0.107	145.510	0.180			
7.076	160.700	0.106	145.690	0.180			
7.186	160.900	0.104	145.870	0.180			
7.206	161.000	0.104	145.970	0.090			
7.236	161.200	0.104	146.150	0.180			
7.296	161.500	0.103	146.420	0.270			
7.376	161.600	0.102	146.510	0.090			
7.416	161.700	0.101	146.600	0.090			
7.456	161.900	0.100	146.780	0.180			
7.576	162.400	0.099	147.230	0.450			
7.666	162.600	0.098	147.420	0.180			
7.726	162.800	0.097	147.600	0.180			
7.776	163.000	0.096	147.780	0.180			
7.786	163.200	0.096	147.960	0.180			
7.916	163.800	0.095	148.500	0.540			
8.066	164.200	0.093	148.870	0.360			
8.116	164.400	0.092	149.050	0.180			
8.186	164.600	0.092	149.230	0.180			
8.306	164.800	0.090	149.410	0.180			
8.346	165.000	0.090	149.590	0.180			
8.366	165.400	0.090	149.950	0.360			
8.506	165.600	0.088	150.140	0.180			
8.556	165.800	0.088	150.320	0.180			
8.646	166.000	0.087	150.500	0.180			
8.696	166.200	0.086	150.680	0.180			
8.746	166.400	0.086	150.860	0.180			
8.816	166.600	0.085	151.040	0.180			
8.866	166.800	0.085	151.220	0.180			
8.996	167.000	0.083	151.410	0.180			
9.076	167.200	0.083	151.590	0.180			
9.106	167.400	0.082	151.770	0.180			
9.136	167.600	0.082	151.950	0.180			
9.176	167.800	0.082	152.130	0.180			
9.206	168.000	0.081	152.310	0.180			
9.306	168.200	0.081	152.490	0.180			
9.396	168.400	0.080	152.670	0.180			
9.496	168.600	0.079	152.860	0.180			
9.616	168.900	0.078	153.130	0.270			
9.656	169.100	0.078	153.310	0.180			
9.796	169.300	0.076	153.490	0.180			
9.836	169.500	0.076	153.670	0.180			
9.956	169.900	0.075	154.030	0.360			
10.106	170.100	0.074	154.220	0.180			
10.166	170.300	0.074	154.400	0.180			
10.326	170.700	0.073	154.760	0.360			
10.386	170.900	0.072	154.940	0.180			
10.446	171.100	0.072	155.120	0.180			
10.586	171.300	0.071	155.300	0.180			
10.626	171.500	0.071	155.490	0.180			
10.746	171.700	0.070	155.670	0.180			
10.766	171.900	0.070	155.850	0.180			
10.796	172.100	0.069	156.030	0.180			
10.986	172.300	0.068	156.210	0.180			
11.076	172.500	0.068	156.390	0.180			
11.166	172.700	0.067	156.570	0.180			
11.246	172.900	0.067	156.750	0.180			
11.396	173.100	0.066	156.940	0.180			
11.526	173.300	0.065	157.120	0.180			
11.546	173.500	0.065	157.300	0.180			
11.566	173.700	0.065	157.480	0.180			
11.656	173.900	0.064	157.660	0.180			
11.766	174.000	0.064	157.750	0.090			
11.806	174.200	0.063	157.930	0.180			
11.956	174.400	0.063	158.110	0.180			
12.146	174.600	0.062	158.300	0.180			
12.156	174.800	0.062	158.480	0.180			
12.256	175.000	0.061	158.660	0.180			
12.356	175.100	0.061	158.750	0.090			
12.526	175.300	0.060	158.930	0.180			
12.636	175.500	0.059	159.110	0.180			
12.736	175.700	0.059	159.290	0.180			
12.896	175.800	0.058	159.380	0.090			
12.996	176.000	0.058	159.560	0.180			
13.086	176.200	0.057	159.750	0.180			
13.216	176.400	0.057	159.930	0.180			
13.356	176.500	0.056	160.020	0.090			
13.476	176.700	0.056	160.200	0.180			
13.646	177.100	0.055	160.560	0.360			
13.836	177.300	0.054	160.740	0.180			
14.116	177.600	0.053	161.020	0.270			
14.206	177.800	0.053	161.200	0.180			
14.276	178.000	0.052	161.380	0.180			
14.436	178.200	0.052	161.560	0.180			
14.566	178.300	0.051	161.650	0.090			
14.606	178.500	0.051	161.830	0.180			
14.816	178.700	0.051	162.010	0.180			
14.986	178.900	0.050	162.190	0.180			
15.036	179.100	0.050	162.380	0.180			
15.196	179.200	0.049	162.470	0.090			
15.416	179.400	0.049	162.650	0.180			
15.476	179.600	0.048	162.830	0.180			
15.666	179.700	0.048	162.920	0.090			
15.776	179.900	0.047	163.100	0.180			
15.846	180.100	0.047	163.280	0.180			
16.056	180.200	0.047	163.370	0.090			
16.146	180.400	0.046	163.550	0.180			
16.366	180.600	0.046	163.740	0.180			
16.416	180.800	0.046	163.920	0.180			
16.606	180.900	0.045	164.010	0.090			
16.776	181.100	0.045	164.190	0.180			
16.876	181.200	0.044	164.280	0.090			
17.046	181.400	0.044	164.460	0.180			
17.176	181.600	0.044	164.640	0.180			
17.316	181.700	0.043	164.730	0.090			
17.536	181.900	0.043	164.910	0.180			
17.696	182.100	0.042	165.100	0.180			
17.826	182.200	0.042	165.190	0.090			
18.096	182.400	0.041	165.370	0.180			
18.146	182.600	0.041	165.550	0.180			
18.296	182.700	0.041	165.640	0.090			
18.566	182.900	0.040	165.820	0.180			
18.736	183.100	0.040	166.000	0.180			
18.816	183.200	0.040	166.090	0.090			
19.096	183.400	0.039	166.270	0.180			
19.186	183.600	0.039	166.460	0.180			
19.606	183.900	0.038	166.730	0.270			
19.706	184.100	0.038	166.910	0.180			
19.906	184.300	0.038	167.090	0.180			
20.306	184.400	0.037	167.180	0.090			
20.406	184.500	0.037	167.270	0.090			
20.706	184.900	0.036	167.630	0.360			
20.806	185.100	0.036	167.820	0.180			
21.106	185.200	0.035	167.910	0.090			
21.306	185.300	0.035	168.000	0.090			
21.506	185.500	0.035	168.180	0.180			
21.706	185.700	0.035	168.360	0.180			
21.806	185.900	0.034	168.540	0.180			
22.106	186.000	0.034	168.630	0.090			
22.306	186.200	0.034	168.810	0.180			
22.606	186.300	0.033	168.900	0.090			
22.706	186.500	0.033	169.080	0.180			
22.906	186.600	0.033	169.170	0.090			
23.206	186.800	0.032	169.360	0.180			
23.306	187.000	0.032	169.540	0.180			
23.606	187.000	0.032	169.540	0.000			
23.806	187.200	0.031	169.720	0.180			
23.906	187.400	0.031	169.900	0.180			
24.306	187.400	0.031	169.900	0.000			
24.406	187.600	0.031	170.080	0.180			
24.606	187.800	0.030	170.260	0.180			
24.906	187.900	0.030	170.350	0.090			
25.106	188.100	0.030	170.530	0.180			
25.306	188.200	0.030	170.630	0.090			
25.506	188.400	0.029	170.810	0.180			
25.706	188.500	0.029	170.900	0.090			
26.006	188.600	0.029	170.990	0.090			
26.206	188.800	0.029	171.170	0.180			
26.506	188.900	0.028	171.260	0.090			
26.606	189.100	0.028	171.440	0.180			
26.906	189.200	0.028	171.530	0.090			
27.106	189.300	0.028	171.620	0.090			
27.406	189.400	0.027	171.710	0.090			
27.606	189.600	0.027	171.890	0.180			
28.006	189.600	0.027	171.890	0.000			
28.206	189.800	0.027	172.080	0.180			
28.506	189.900	0.026	172.170	0.090			
28.606	190.100	0.026	172.350	0.180			
29.006	190.200	0.026	172.440	0.090			
29.106	190.400	0.026	172.620	0.180			
29.506	190.400	0.025	172.620	0.000			
29.706	190.600	0.025	172.800	0.180			
30.006	190.700	0.025	172.890	0.090			
30.306	190.800	0.025	172.980	0.090			
30.706	191.000	0.024	173.160	0.180			
30.806	191.100	0.024	173.250	0.090			
31.206	191.200	0.024	173.350	0.090			
31.706	191.500	0.024	173.620	0.270			
32.006	191.700	0.023	173.800	0.180			
32.306	191.800	0.023	173.890	0.090			
32.506	192.000	0.023	174.070	0.180			
32.806	192.100	0.023	174.160	0.090			
33.106	192.300	0.023	174.340	0.180			
33.506	192.400	0.022	174.430	0.090			
33.606	192.600	0.022	174.610	0.180			
34.006	192.700	0.022	174.710	0.090			
34.306	192.900	0.022	174.890	0.180			
34.606	193.000	0.022	174.980	0.090			
34.806	193.200	0.022	175.160	0.180			
35.206	193.300	0.021	175.250	0.090			
35.406	193.500	0.021	175.430	0.180			
35.706	193.600	0.021	175.520	0.090			
36.006	193.800	0.021	175.700	0.180			
36.306	193.900	0.021	175.790	0.090			
36.506	194.100	0.021	175.970	0.180			
36.806	194.200	0.020	176.070	0.090			
37.106	194.300	0.020	176.160	0.090			
37.406	194.500	0.020	176.340	0.180			
37.806	194.600	0.020	176.430	0.090			
38.006	194.800	0.020	176.610	0.180			
38.406	194.900	0.020	176.700	0.090			
38.706	195.100	0.019	176.880	0.180			
39.106	195.200	0.019	176.970	0.090			
39.306	195.300	0.019	177.060	0.090			
39.606	195.500	0.019	177.240	0.180			
40.006	195.600	0.019	177.330	0.090			
40.406	195.700	0.019	177.430	0.090			
40.806	195.800	0.018	177.520	0.090			
41.106	195.900	0.018	177.610	0.090			
41.306	196.100	0.018	177.790	0.180			
41.706	196.200	0.018	177.880	0.090			
42.006	196.300	0.018	177.970	0.090			
42.506	196.400	0.018	178.060	0.090			
42.906	196.500	0.017	178.150	0.090			
43.306	196.600	0.017	178.240	0.090			
43.606	196.700	0.017	178.330	0.090			
44.006	196.800	0.017	178.420	0.090			
44.306	196.900	0.017	178.510	0.090			
44.805	197.100	0.017	178.690	0.180			
45.305	197.200	0.017	178.790	0.090			
45.505	197.300	0.016	178.880	0.090			
45.905	197.400	0.016	178.970	0.090			
46.305	197.500	0.016	179.060	0.090			
46.905	197.500	0.016	179.060	0.000			
47.205	197.600	0.016	179.150	0.090			
47.605	197.700	0.016	179.240	0.090			
48.205	197.800	0.016	179.330	0.090			
48.705	197.800	0.015	179.330	0.000			
49.005	197.900	0.015	179.420	0.090			
49.505	198.000	0.015	179.510	0.090			
49.805	198.100	0.015	179.600	0.090			
50.405	198.200	0.015	179.690	0.090			
50.805	198.200	0.015	179.690	0.000			
51.205	198.300	0.015	179.780	0.090			
51.605	198.400	0.015	179.870	0.090			
52.005	198.400	0.014	179.870	0.000			
52.505	198.500	0.014	179.960	0.090			
53.005	198.600	0.014	180.050	0.090			
53.505	198.600	0.014	180.050	0.000			
54.005	198.700	0.014	180.150	0.090			
54.505	198.900	0.014	180.330	0.180			
55.005	198.900	0.014	180.330	0.000			
55.505	199.000	0.013	180.420	0.090			
56.105	199.000	0.013	180.420	0.000			
56.605	199.100	0.013	180.510	0.090			
57.105	199.100	0.013	180.510	0.000			
57.705	199.200	0.013	180.600	0.090			
58.405	199.300	0.013	180.690	0.090			
59.005	199.300	0.013	180.690	0.000			
59.505	199.300	0.013	180.690	0.000			
60.105	199.400	0.012	180.780	0.090			
60.605	199.500	0.012	180.870	0.090			
61.105	199.500	0.012	180.870	0.000			
61.605	199.600	0.012	180.960	0.090			
62.205	199.700	0.012	181.050	0.090			
62.705	199.800	0.012	181.140	0.090			
63.205	199.900	0.012	181.230	0.090			
63.805	199.900	0.012	181.230	0.000			
64.305	200.100	0.012	181.410	0.180			
64.805	200.200	0.012	181.500	0.090			
65.305	200.300	0.011	181.600	0.090			
65.705	200.400	0.011	181.690	0.090			
66.305	200.500	0.011	181.780	0.090			
67.005	200.600	0.011	181.870	0.090			
67.405	200.700	0.011	181.960	0.090			
68.005	200.700	0.011	181.960	0.000			
68.505	200.800	0.011	182.050	0.090			
69.105	201.000	0.011	182.230	0.180			
69.805	201.000	0.011	182.230	0.000			
70.305	201.000	0.011	182.230	0.000			
70.705	201.100	0.011	182.320	0.090			
71.405	201.200	0.010	182.410	0.090			
72.005	201.300	0.010	182.500	0.090			
72.505	201.400	0.010	182.590	0.090			
73.105	201.500	0.010	182.680	0.090			
73.605	201.600	0.010	182.770	0.090			
74.105	201.700	0.010	182.860	0.090			
74.805	201.700	0.010	182.860	0.000			
75.305	201.800	0.010	182.960	0.090			
75.805	201.900	0.010	183.050	0.090			
76.305	202.000	0.010	183.140	0.090			
76.805	202.100	0.010	183.230	0.090			
77.505	202.200	0.010	183.320	0.090			
78.205	202.300	0.010	183.410	0.090			
78.705	202.500	0.010	183.590	0.180			
79.405	202.500	0.009	183.590	0.000			
79.905	202.600	0.009	183.680	0.090			
80.705	202.700	0.009	183.770	0.090			
81.305	202.700	0.009	183.770	0.000			
81.805	202.900	0.009	183.950	0.180			
82.305	203.000	0.009	184.040	0.090			
82.805	203.100	0.009	184.130	0.090			
83.105	203.300	0.009	184.320	0.180			
83.805	203.300	0.009	184.320	0.000			
84.405	203.400	0.009	184.410	0.090			
84.805	203.500	0.009	184.500	0.090			
85.405	203.600	0.009	184.590	0.090			
86.105	203.700	0.009	184.680	0.090			
86.705	203.800	0.009	184.770	0.090			
87.105	203.900	0.009	184.860	0.090			
87.805	204.000	0.009	184.950	0.090			
88.205	204.100	0.008	185.040	0.090			
88.905	204.200	0.008	185.130	0.090			
89.505	204.300	0.008	185.220	0.090			
90.205	204.300	0.008	185.220	0.000			
90.705	204.400	0.008	185.310	0.090			
91.305	204.400	0.008	185.310	0.000			
92.005	204.600	0.008	185.490	0.180			
92.605	204.800	0.008	185.680	0.180			
93.105	204.900	0.008	185.770	0.090			
93.705	205.000	0.008	185.860	0.090			
94.405	205.000	0.008	185.860	0.000			
94.905	205.100	0.008	185.950	0.090			
95.705	205.200	0.008	186.040	0.090			
96.305	205.200	0.008	186.040	0.000			
97.005	205.300	0.008	186.130	0.090			
97.705	205.400	0.008	186.220	0.090			
98.505	205.400	0.008	186.220	0.000			
99.205	205.500	0.008	186.310	0.090			
99.805	205.600	0.008	186.400	0.090			
100.605	205.600	0.007	186.400	0.000			
101.205	205.700	0.007	186.490	0.090			
101.905	205.700	0.007	186.490	0.000			
102.605	205.800	0.007	186.580	0.090			
103.305	205.900	0.007	186.670	0.090			
103.905	206.000	0.007	186.760	0.090			
104.705	206.000	0.007	186.760	0.000			
105.305	206.100	0.007	186.850	0.090			
105.905	206.200	0.007	186.940	0.090			
106.605	206.300	0.007	187.040	0.090			
107.405	206.400	0.007	187.130	0.090			
108.205	206.400	0.007	187.130	0.000			
108.805	206.500	0.007	187.220	0.090			
109.505	206.600	0.007	187.310	0.090			
110.305	206.700	0.007	187.400	0.090			
110.905	206.700	0.007	187.400	0.000			
111.505	206.800	0.007	187.490	0.090			
112.305	206.900	0.007	187.580	0.090			
113.205	206.900	0.007	187.580	0.000			
114.005	207.000	0.007	187.670	0.090			
114.705	207.100	0.007	187.760	0.090			
115.305	207.200	0.006	187.850	0.090			
116.205	207.200	0.006	187.850	0.000			
116.905	207.300	0.006	187.940	0.090			
117.405	207.400	0.006	188.030	0.090			
118.205	207.500	0.006	188.120	0.090			
119.005	207.500	0.006	188.120	0.000			
119.705	207.600	0.006	188.210	0.090			
120.505	207.600	0.006	188.210	0.000			
121.105	207.800	0.006	188.400	0.180			
121.805	207.800	0.006	188.400	0.000			
122.505	207.900	0.006	188.490	0.090			
123.305	207.900	0.006	188.490	0.000			
124.105	208.000	0.006	188.580	0.090			
124.805	208.100	0.006	188.670	0.090			
125.605	208.100	0.006	188.670	0.000			
126.405	208.200	0.006	188.760	0.090			
127.205	208.200	0.006	188.760	0.000			
127.905	208.200	0.006	188.760	0.000			
128.805	208.300	0.006	188.850	0.090			
129.605	208.300	0.006	188.850	0.000			
130.405	208.400	0.006	188.940	0.090			
131.405	208.400	0.006	188.940	0.000			
132.405	208.400	0.006	188.940	0.000			
133.105	208.400	0.006	188.940	0.000			
134.005	208.400	0.006	188.940	0.000			
134.805	208.400	0.006	188.940	0.000			
135.805	208.400	0.006	188.940	0.000			
136.705	208.400	0.005	188.940	0.000			
137.305	208.400	0.005	188.940	0.000			
138.405	208.500	0.005	189.030	0.090			
139.305	208.500	0.005	189.030	0.000			
140.205	208.500	0.005	189.030	0.000			
141.205	208.500	0.005	189.030	0.000			
142.105	208.500	0.005	189.030	0.000			
142.805	208.500	0.005	189.030	0.000			
143.605	208.500	0.005	189.030	0.000			
144.905	208.500	0.005	189.030	0.000			
145.905	208.500	0.005	189.030	0.000			
147.405	208.500	0.005	189.030	0.000			
151.705	208.500	0.005	189.030	0.000			
156.805	208.500	0.005	189.030	0.000			
161.705	208.500	0.005	189.030	0.000			
167.005	208.500	0.004	189.030	0.000			
172.205	208.800	0.004	189.300	0.270			
177.405	209.100	0.004	189.570	0.270			
181.505	209.700	0.004	190.120	0.540			
185.305	210.300	0.004	190.660	0.540			
188.805	210.800	0.004	191.120	0.450			
195.205	211.100	0.004	191.390	0.270			
199.905	211.500	0.004	191.750	0.360			
