0.047	19.700	16.078	15.990	0.080			
0.047	19.800	15.807	16.070	0.080			
0.048	19.900	15.676	16.150	0.080			
0.049	20.000	15.292	16.230	0.080			
0.050	20.100	15.108	16.310	0.080			
0.050	20.200	14.958	16.400	0.080			
0.051	20.300	14.781	16.480	0.080			
0.051	20.400	14.580	16.560	0.080			
0.052	20.500	14.357	16.640	0.080			
0.053	20.600	14.195	16.720	0.080			
0.054	20.700	13.880	16.800	0.080			
0.055	20.800	13.728	16.880	0.080			
0.055	20.900	13.554	16.960	0.080			
0.056	21.000	13.409	17.050	0.080			
0.056	21.100	13.267	17.130	0.080			
0.058	21.200	12.969	17.210	0.080			
0.058	21.300	12.814	17.290	0.080			
0.059	21.400	12.771	17.370	0.080			
0.060	21.500	12.600	17.450	0.080			
0.060	21.600	12.392	17.530	0.080			
0.062	21.700	12.190	17.610	0.080			
0.062	21.800	12.053	17.690	0.080			
0.063	21.900	11.901	17.780	0.080			
0.064	22.000	11.807	17.860	0.080			
0.064	22.100	11.679	17.940	0.080			
0.066	22.200	11.412	18.020	0.080			
0.066	22.300	11.309	18.100	0.080			
0.067	22.400	11.225	18.180	0.080			
0.068	22.500	11.092	18.260	0.080			
0.068	22.600	10.947	18.340	0.080			
0.069	22.700	10.868	18.430	0.080			
0.069	22.800	10.805	18.510	0.080			
0.071	22.900	10.622	18.590	0.080			
0.071	23.000	10.532	18.670	0.080			
0.072	23.100	10.415	18.750	0.080			
0.073	23.200	10.315	18.830	0.080			
0.073	23.300	10.231	18.910	0.080			
0.075	23.500	10.040	19.070	0.160			
0.075	23.600	9.973	19.160	0.080			
0.076	23.700	9.817	19.240	0.080			
0.077	23.800	9.740	19.320	0.080			
0.078	23.900	9.640	19.400	0.080			
0.079	24.000	9.542	19.480	0.080			
0.079	24.100	9.458	19.560	0.080			
0.081	24.200	9.271	19.640	0.080			
0.082	24.300	9.169	19.720	0.080			
0.083	24.400	9.070	19.810	0.080			
0.084	24.500	8.961	19.890	0.080			
0.084	24.600	8.908	19.970	0.080			
0.085	24.700	8.845	20.050	0.080			
0.086	24.800	8.732	20.130	0.080			
0.087	24.900	8.652	20.210	0.080			
0.089	25.000	8.466	20.290	0.080			
0.089	25.100	8.390	20.370	0.080			
0.090	25.200	8.298	20.450	0.080			
0.090	25.300	8.279	20.540	0.080			
0.091	25.400	8.198	20.620	0.080			
0.093	25.500	8.031	20.700	0.080			
0.094	25.600	7.997	20.780	0.080			
