9.716	155.700	0.077	143.770	0.180			
9.726	155.900	0.077	143.950	0.180			
9.776	156.100	0.077	144.140	0.180			
9.826	156.200	0.076	144.230	0.090			
9.976	156.400	0.075	144.410	0.180			
10.036	156.600	0.075	144.600	0.180			
10.056	156.800	0.075	144.780	0.180			
10.146	157.000	0.074	144.970	0.180			
10.266	157.200	0.073	145.150	0.180			
10.286	157.400	0.073	145.340	0.180			
10.346	157.500	0.072	145.430	0.090			
10.436	157.700	0.072	145.610	0.180			
10.576	157.900	0.071	145.800	0.180			
10.606	158.100	0.071	145.980	0.180			
10.686	158.200	0.070	146.080	0.090			
10.766	158.400	0.070	146.260	0.180			
10.916	158.600	0.069	146.450	0.180			
11.026	158.700	0.068	146.540	0.090			
11.056	158.900	0.068	146.720	0.180			
11.086	159.100	0.068	146.910	0.180			
11.126	159.300	0.067	147.090	0.180			
11.256	159.500	0.067	147.280	0.180			
11.366	159.700	0.066	147.460	0.180			
11.435	159.800	0.066	147.550	0.090			
11.445	160.000	0.065	147.740	0.180			
11.575	160.200	0.065	147.920	0.180			
11.725	160.400	0.064	148.110	0.180			
11.785	160.500	0.064	148.200	0.090			
11.885	160.900	0.063	148.570	0.370			
12.015	161.100	0.062	148.750	0.180			
12.115	161.300	0.062	148.940	0.180			
12.235	161.400	0.061	149.030	0.090			
12.245	161.600	0.061	149.220	0.180			
12.435	161.800	0.060	149.400	0.180			
12.495	162.000	0.060	149.580	0.180			
12.515	162.200	0.060	149.770	0.180			
12.645	162.400	0.059	149.950	0.180			
12.795	162.500	0.059	150.050	0.090			
12.905	162.700	0.058	150.230	0.180			
13.015	163.100	0.058	150.600	0.370			
13.165	163.200	0.057	150.690	0.090			
13.295	163.400	0.056	150.880	0.180			
13.355	163.600	0.056	151.060	0.180			
13.445	163.800	0.056	151.250	0.180			
13.605	163.900	0.055	151.340	0.090			
13.675	164.100	0.055	151.520	0.180			
13.685	164.300	0.055	151.710	0.180			
13.815	164.500	0.054	151.890	0.180			
14.015	164.600	0.053	151.990	0.090			
14.075	164.800	0.053	152.170	0.180			
14.205	165.000	0.053	152.350	0.180			
14.355	165.200	0.052	152.540	0.180			
14.445	165.400	0.052	152.720	0.180			
14.495	165.500	0.052	152.820	0.090			
14.665	165.700	0.051	153.000	0.180			
14.745	165.900	0.051	153.190	0.180			
14.795	166.100	0.051	153.370	0.180			
14.995	166.300	0.050	153.550	0.180			
15.105	166.500	0.050	153.740	0.180			
15.165	166.700	0.049	153.920	0.180			
15.315	166.900	0.049	154.110	0.180			
15.465	167.000	0.048	154.200	0.090			
15.545	167.200	0.048	154.390	0.180			
15.705	167.400	0.048	154.570	0.180			
15.905	167.500	0.047	154.660	0.090			
15.925	167.700	0.047	154.850	0.180			
15.975	167.900	0.047	155.030	0.180			
16.175	168.000	0.046	155.120	0.090			
16.305	168.100	0.046	155.220	0.090			
16.355	168.300	0.046	155.400	0.180			
16.605	168.400	0.045	155.490	0.090			
16.665	168.500	0.045	155.590	0.090			
16.825	168.600	0.045	155.680	0.090			
16.975	168.800	0.044	155.860	0.180			
17.145	168.900	0.044	155.960	0.090			
