"";"APPEZZAMENTO";"LAV";"RIGA.CAMPO";"REPLICA";"COND";"SUBJECT";"Sample.Name";"Sample.quantity";"Stirrer.speed";"Ultrasonic.level";"HUMIDITY";"NOMI.RIGA";"d.1";"d.5";"d.9";"D..4..3....Volume.weighted.mean";"TIME";"X0.020000";"X0.022440";"X0.025179";"X0.028251";"X0.031698";"X0.035566";"X0.039905";"X0.044774";"X0.050238";"X0.056368";"X0.063246";"X0.070963";"X0.079621";"X0.089337";"X0.100237";"X0.112468";"X0.126191";"X0.141589";"X0.158866";"X0.178250";"X0.200000";"X0.224404";"X0.251785";"X0.282508";"X0.316979";"X0.355656";"X0.399052";"X0.447744";"X0.502377";"X0.563677";"X0.632456";"X0.709627";"X0.796214";"X0.893367";"X1.002374";"X1.124683";"X1.261915";"X1.415892";"X1.588656";"X1.782502";"X2.000000";"X2.244037";"X2.517851";"X2.825075";"X3.169786";"X3.556559";"X3.990525";"X4.477442";"X5.023773";"X5.636766";"X6.324555";"X7.096268";"X7.962143";"X8.933672";"X10.023745";"X11.246826";"X12.619147";"X14.158916";"X15.886565";"X17.825019";"X20.000000";"X22.440369";"X25.178508";"X28.250751";"X31.697864";"X35.565588";"X39.905246";"X44.774423";"X50.237729";"X56.367659";"X63.245553";"X70.962678";"X79.621434";"X89.336718";"X100.237447";"X112.468265";"X126.191469";"X141.589157";"X158.865647";"X178.250188";"X200.000000";"X224.403691";"X251.785082";"X282.507509";"X316.978638";"X355.655882";"X399.052463";"X447.744228";"X502.377286";"X563.676586";"X632.455532";"X709.626778";"X796.214341";"X893.367184";"X1002.374467";"X1124.682650";"X1261.914689";"X1415.891569";"X1588.656469";"X1782.501876";"X2000.000000"
"1462";"OO2";"Ara";"2";"m";"OO";"OO.Ara.2.TRUE.wet";"4";300;500;TRUE;"wet";"946";1595;9514;77237;30659;12;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007841;0.050303;0.108038;0.184397;0.260933;0.353569;0.45763;0.57081;0.696366;0.830816;0.974284;1.125826;1.281117;1.442278;1.60112;1.760725;1.913895;2.061791;2.201743;2.332366;2.455089;2.565964;2.66798;2.75617;2.832558;2.895287;2.945281;2.983221;3.008852;3.022167;3.021424;3.004761;2.970244;2.915997;2.841724;2.749252;2.639259;2.518719;2.387228;2.253402;2.116946;1.982622;1.851566;1.724384;1.604976;1.490802;1.38762;1.292811;1.209307;1.13423;1.064862;0.99764;0.926747;0.850997;0.766456;0.677098;0.583955;0.494017;0.412676;0.343847;0.291302;0.2531;0.22809;0.206505;0.183684;0.156637;0.080812;0.035881;0;0;0;0;0;0;0;0;0
"1463";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1283";30918;124123;781046;257578;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.034663;0.069532;0.071981;0.077208;0.079859;0.083328;0.085839;0.089615;0.094873;0.101794;0.110588;0.121069;0.13294;0.146091;0.159779;0.174134;0.188333;0.20273;0.2173;0.232751;0.25014;0.270202;0.294416;0.322437;0.355662;0.393684;0.438138;0.490677;0.553577;0.632233;0.729435;0.855074;1.011305;1.20888;1.450191;1.738089;2.074255;2.445887;2.854232;3.268424;3.684422;4.069412;4.406622;4.672081;4.845895;4.915958;4.873866;4.718239;4.460781;4.108726;3.684475;3.210914;2.710399;2.224628;1.771612;1.401045;1.124181;0.964417;0.919059;0.975047;1.102557;1.267721;1.423462;1.534917;1.570113;1.512194;1.356654;1.129648;0.783383;0.466229
"1464";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1284";23938;102194;282776;134230;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051153;0.070838;0.082428;0.091689;0.099161;0.104596;0.109047;0.113938;0.119797;0.127525;0.137218;0.149097;0.162992;0.178593;0.195891;0.21406;0.233418;0.252948;0.273105;0.293636;0.315102;0.338368;0.363831;0.392948;0.42518;0.462318;0.504479;0.554444;0.615259;0.69066;0.787884;0.910186;1.068793;1.264291;1.507186;1.797135;2.134787;2.519751;2.936097;3.384643;3.831601;4.272842;4.673291;5.014664;5.270834;5.42073;5.451226;5.357068;5.139393;4.818335;4.40701;3.936054;3.432369;2.918177;2.429746;1.972413;1.578069;1.236435;0.955708;0.724743;0.519154;0.376419;0.221976;0.00727;0;0;0;0;0;0;0
"1465";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1285";19518;94479;264025;124371;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058321;0.081301;0.095085;0.10696;0.116863;0.124744;0.131669;0.139169;0.147706;0.158282;0.170892;0.185799;0.202811;0.221629;0.242359;0.264152;0.287537;0.311409;0.336378;0.362076;0.389004;0.417885;0.448728;0.482757;0.518838;0.558542;0.601723;0.65142;0.711341;0.78636;0.885283;1.012863;1.181737;1.39257;1.655512;1.967752;2.326646;2.727759;3.150583;3.592318;4.017532;4.421387;4.771654;5.053376;5.24539;5.332116;5.303558;5.159268;4.900286;4.549051;4.118126;3.638933;3.138233;2.637376;2.169988;1.73885;1.370653;1.056367;0.799498;0.582948;0.431006;0.242153;0.110101;0.007385;0;0;0;0;0;0;0
"1466";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1286";16865;90178;286271;141042;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06505;0.084799;0.104283;0.117176;0.128761;0.138444;0.147255;0.15669;0.1672;0.179833;0.194512;0.211533;0.230683;0.251659;0.274609;0.298642;0.324402;0.350761;0.378504;0.40732;0.437806;0.470719;0.505894;0.544439;0.584703;0.627976;0.673578;0.724315;0.78383;0.857332;0.954375;1.080961;1.251074;1.466525;1.738176;2.062573;2.435152;2.848278;3.276735;3.712556;4.116152;4.479126;4.769668;4.974988;5.079784;5.077051;4.963874;4.750724;4.442478;4.066674;3.635177;3.177251;2.715325;2.267077;1.861057;1.499217;1.203935;0.965352;0.785874;0.652773;0.555758;0.484551;0.428086;0.380572;0.335113;0.291546;0.24767;0.203961;0.165211;0.10631;0.068552
"1467";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1287";14009;83700;236360;108566;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.071983;0.094065;0.116241;0.131253;0.145064;0.156941;0.167952;0.179744;0.192725;0.20807;0.225637;0.24577;0.268214;0.292622;0.319167;0.346818;0.376301;0.406296;0.437671;0.470063;0.504159;0.540856;0.580052;0.623089;0.668212;0.716889;0.76821;0.824904;0.890313;0.969262;1.070998;1.201082;1.373489;1.590081;1.862221;2.187139;2.560983;2.976641;3.40887;3.849096;4.256207;4.620227;4.907613;5.104516;5.195638;5.175439;5.043225;4.813724;4.494925;4.117076;3.69192;3.245403;2.793668;2.346501;1.925654;1.528532;1.173599;0.866475;0.531994;0.123452;0.025068;0;0;0;0;0;0;0;0;0;0
"1468";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1288";12665;82024;242102;111019;6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075802;0.099282;0.123227;0.139706;0.15509;0.168498;0.18097;0.194215;0.208598;0.22539;0.244465;0.26626;0.290569;0.317075;0.345994;0.376192;0.40842;0.441153;0.475215;0.510066;0.546306;0.584774;0.625361;0.669567;0.715818;0.765947;0.819408;0.879357;0.949421;1.034421;1.14336;1.280647;1.458996;1.678103;1.947173;2.261263;2.615095;3.000772;3.39467;3.789608;4.150311;4.470174;4.722085;4.895885;4.978859;4.965191;4.851717;4.647354;4.354958;3.998627;3.587195;3.145609;2.692532;2.242682;1.8236;1.437854;1.111356;0.837984;0.622127;0.448333;0.330827;0.186947;0.085781;0.005762;0;0;0;0;0;0;0
"1469";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1289";11441;79202;250076;113279;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080066;0.104949;0.130483;0.148224;0.164969;0.179786;0.193761;0.208709;0.224954;0.243833;0.265125;0.289263;0.315975;0.344893;0.376262;0.40888;0.443579;0.478723;0.515175;0.552311;0.59072;0.631235;0.673723;0.719801;0.767933;0.820174;0.876102;0.939096;1.012914;1.102382;1.216435;1.358886;1.541889;1.763995;2.033343;2.343741;2.688907;3.060025;3.433464;3.801436;4.130326;4.413509;4.626371;4.760252;4.804978;4.757492;4.616414;4.393425;4.092059;3.737423;3.338424;2.920019;2.500805;2.095658;1.729707;1.404221;1.138195;0.919868;0.74771;0.606009;0.478227;0.367841;0.241637;0.106414;0.026891;0;0;0;0;0;0
"1470";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1290";10340;75479;236422;104575;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008391;0.05272;0.085217;0.11015;0.138055;0.157465;0.175689;0.192;0.207473;0.223958;0.241737;0.262194;0.285058;0.310799;0.339163;0.369822;0.403117;0.437851;0.474989;0.512843;0.552369;0.592853;0.634795;0.678857;0.724562;0.773297;0.823157;0.876105;0.931753;0.993851;1.066782;1.156199;1.271993;1.418649;1.60881;1.840513;2.121108;2.442417;2.795891;3.170135;3.539068;3.892823;4.197847;4.447751;4.621408;4.713965;4.72052;4.643404;4.485344;4.261307;3.975187;3.649333;3.288348;2.909665;2.52423;2.140099;1.777145;1.43483;1.136085;0.873582;0.656019;0.455915;0.152986;0.040355;0;0;0;0;0;0;0;0;0
"1471";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1291";9469;72738;230698;101969;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008777;0.05521;0.089386;0.115714;0.145447;0.166355;0.186187;0.204108;0.221184;0.239334;0.258784;0.280997;0.305672;0.333344;0.363783;0.39669;0.432464;0.469821;0.50976;0.550378;0.592585;0.6355;0.679586;0.72556;0.773103;0.82394;0.876381;0.93271;0.992508;1.059411;1.137421;1.231653;1.351456;1.500543;1.690951;1.920068;2.194659;2.5063;2.846497;3.204147;3.554405;3.888093;4.173871;4.406047;4.56509;4.646389;4.644919;4.56218;4.399375;4.169936;3.876378;3.541238;3.170169;2.783273;2.394078;2.012392;1.658203;1.329769;1.046433;0.799275;0.594146;0.423913;0.268986;0.083069;0;0;0;0;0;0;0;0;0
"1472";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1292";8484;67757;238761;104676;10;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009381;0.059059;0.095748;0.124111;0.156389;0.179304;0.201236;0.221226;0.240355;0.260651;0.282273;0.306771;0.333773;0.363865;0.396816;0.432361;0.47102;0.511495;0.554948;0.59935;0.645658;0.692798;0.741094;0.791074;0.842115;0.895825;0.950291;1.007915;1.068502;1.136266;1.215998;1.313753;1.440017;1.599077;1.803594;2.049869;2.343328;2.672009;3.023207;3.38077;3.715059;4.012319;4.24138;4.396359;4.464587;4.44855;4.353583;4.192054;3.972995;3.717441;3.428735;3.126816;2.81152;2.49351;2.177256;1.86568;1.572212;1.294892;1.051198;0.836157;0.656758;0.507957;0.386905;0.289451;0.210559;0.15068;0.096728;0.070882;0.044486;0;0;0;0
"1473";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1293";7866;64524;208600;90623;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012116;0.059693;0.097927;0.135155;0.162588;0.189872;0.212928;0.234349;0.255086;0.276827;0.299949;0.326024;0.354686;0.386608;0.421593;0.459405;0.500621;0.543842;0.590255;0.637593;0.686741;0.736404;0.786788;0.838349;0.890485;0.94506;1.000529;1.059882;1.123491;1.196031;1.282388;1.388219;1.523332;1.690505;1.901192;2.150038;2.441518;2.763436;3.103989;3.44883;3.771413;4.060892;4.28897;4.451083;4.534078;4.537952;4.463708;4.318429;4.106142;3.843796;3.533037;3.195862;2.835298;2.468445;2.10568;1.753977;1.43005;1.131301;0.870881;0.647803;0.403981;0.108287;0.024609;0;0;0;0;0;0;0;0;0;0
"1474";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.dry";"5";300;500;FALSE;"dry";"1294";7372;61883;207438;89316;12;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012621;0.062185;0.102087;0.141022;0.169838;0.198585;0.222995;0.245756;0.267826;0.29096;0.315521;0.343161;0.37349;0.407233;0.444199;0.484162;0.527747;0.573494;0.622664;0.672845;0.724933;0.77747;0.830552;0.8845;0.938547;0.99454;1.050907;1.11082;1.174934;1.248379;1.336554;1.445587;1.585726;1.759561;1.978219;2.234877;2.532337;2.855849;3.191246;3.521996;3.820874;4.076667;4.264591;4.382346;4.422623;4.389755;4.289138;4.130574;3.918774;3.669061;3.380127;3.068928;2.734516;2.389599;2.042057;1.698493;1.37711;1.078949;0.824896;0.610448;0.440946;0.285022;0.048579;0;0;0;0;0;0;0;0;0;0
"1475";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1295";4548;45127;162835;66983;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044307;0.074542;0.094685;0.125203;0.155872;0.188822;0.225166;0.2634;0.304012;0.346874;0.391067;0.437613;0.484631;0.533661;0.583224;0.634412;0.68708;0.741257;0.798046;0.855813;0.916371;0.976974;1.039039;1.101233;1.164151;1.22866;1.294211;1.363273;1.433899;1.50972;1.590699;1.681738;1.78724;1.911782;2.063544;2.241685;2.453693;2.689174;2.947156;3.211257;3.467034;3.69861;3.88435;4.014369;4.074647;4.064722;3.987023;3.849588;3.663014;3.440903;3.188888;2.923226;2.639775;2.351987;2.054451;1.753359;1.459932;1.162114;0.868873;0.606799;0.215956;0.055192;0;0;0;0;0;0;0;0;0;0;0;0;0
"1476";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1296";2964;28781;148670;56239;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06236;0.094488;0.13836;0.178358;0.226679;0.27824;0.334458;0.394452;0.458119;0.525339;0.594495;0.666935;0.739485;0.814197;0.888462;0.96359;1.039027;1.114575;1.191519;1.26746;1.344538;1.419036;1.492626;1.563908;1.63425;1.705778;1.779496;1.859831;1.945553;2.04102;2.144298;2.257473;2.38003;2.510487;2.649838;2.791069;2.934464;3.068176;3.18748;3.280024;3.336865;3.349753;3.314336;3.229076;3.103099;2.942523;2.764556;2.580313;2.400995;2.23414;2.077517;1.931866;1.785344;1.636489;1.476565;1.307362;1.132575;0.955434;0.788656;0.639814;0.488862;0.351673;0.203229;0.008987;0;0;0;0;0;0;0;0;0;0;0
"1477";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1297";2510;22468;147064;54115;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.070789;0.108528;0.161534;0.209688;0.268129;0.330607;0.398795;0.471586;0.548787;0.630177;0.713712;0.800914;0.88786;0.976884;1.064751;1.1529;1.240573;1.327484;1.415059;1.500555;1.586343;1.668258;1.748173;1.824647;1.8993;1.97454;2.051545;2.134931;2.223289;2.32078;2.424749;2.536068;2.652268;2.769406;2.884881;2.989253;3.078742;3.142008;3.173053;3.163837;3.11037;3.010412;2.869721;2.69164;2.495663;2.290271;2.096491;1.923595;1.779086;1.664304;1.571978;1.495065;1.420021;1.340319;1.247862;1.143123;1.029202;0.909982;0.793198;0.678652;0.573364;0.469368;0.3706;0.280471;0.149152;0.070711;0;0;0;0;0;0;0;0;0
"1478";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1298";2292;19262;142446;50562;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07709;0.118656;0.177568;0.231034;0.296013;0.365519;0.441404;0.522432;0.608382;0.699013;0.792056;0.889216;0.986113;1.085318;1.183131;1.280988;1.377799;1.472945;1.567659;1.658763;1.748687;1.833154;1.914446;1.99157;2.066729;2.142872;2.221503;2.307308;2.398355;2.497925;2.601734;2.708682;2.81405;2.911898;2.997283;3.06083;3.097543;3.099677;3.062958;2.985183;2.867486;2.712761;2.532414;2.331645;2.131321;1.938042;1.769344;1.630319;1.524275;1.448859;1.395429;1.354844;1.314583;1.266665;1.203257;1.122894;1.026932;0.917818;0.80263;0.682145;0.566314;0.449507;0.339273;0.241822;0.099341;0.036592;0;0;0;0;0;0;0;0;0
"1479";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1299";2153;17175;135773;45675;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082407;0.12674;0.189547;0.246764;0.316443;0.391195;0.473055;0.56072;0.653977;0.75256;0.853963;0.959959;1.065645;1.173636;1.279684;1.38513;1.488598;1.589331;1.688622;1.783263;1.875942;1.962457;2.045366;2.123834;2.200222;2.277527;2.357073;2.443193;2.5334;2.630181;2.728278;2.825442;2.915992;2.993446;3.052022;3.083218;3.081379;3.041239;2.959155;2.836063;2.675675;2.483718;2.275431;2.05824;1.855738;1.67543;1.534445;1.436322;1.381128;1.361435;1.364126;1.372289;1.369558;1.342583;1.282405;1.188284;1.065564;0.921001;0.768813;0.615606;0.461482;0.314901;0.16241;0.006749;0;0;0;0;0;0;0;0;0;0;0
"1480";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1300";2050;15722;127925;43129;6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085723;0.132389;0.19914;0.259952;0.334172;0.413916;0.501351;0.595069;0.694811;0.800248;0.908629;1.021765;1.134322;1.248978;1.361118;1.472092;1.580413;1.685306;1.788161;1.885707;1.980749;2.068988;2.153038;2.232036;2.308352;2.384929;2.462979;2.546471;2.632534;2.722846;2.811534;2.895515;2.968622;3.024359;3.056765;3.058986;3.025726;2.954724;2.843754;2.696685;2.519221;2.318785;2.111555;1.904707;1.719682;1.561753;1.444034;1.366872;1.327355;1.316248;1.320139;1.323435;1.312072;1.275711;1.207747;1.109557;0.986543;0.847685;0.705162;0.556101;0.428479;0.258132;0.13303;0.013139;0;0;0;0;0;0;0;0;0;0;0
"1481";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1301";2000;15062;140675;45830;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08742;0.135212;0.203842;0.266455;0.342999;0.425377;0.515841;0.61294;0.716406;0.825878;0.938464;1.055988;1.172836;1.291686;1.407647;1.522012;1.633141;1.740172;1.84446;1.942682;2.037689;2.125279;2.208213;2.285821;2.360591;2.435462;2.511471;2.592062;2.673854;2.757626;2.836875;2.907763;2.963819;2.998788;3.006877;2.98307;2.92266;2.826136;2.692408;2.527501;2.338303;2.133089;1.928208;1.730361;1.559332;1.419063;1.320268;1.261949;1.240437;1.246611;1.268524;1.291576;1.303714;1.294152;1.255905;1.187067;1.090104;0.968581;0.832672;0.686808;0.538977;0.403133;0.258854;0.085104;0.02179;0;0;0;0;0;0;0;0;0;0
"1482";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1302";1934;14106;132303;45384;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089713;0.139193;0.210767;0.276113;0.356164;0.442464;0.537376;0.639369;0.748139;0.863263;0.981631;1.105068;1.22757;1.35183;1.472622;1.591232;1.705927;1.815855;1.922476;2.022479;2.118842;2.207362;2.290857;2.368607;2.443008;2.516783;2.590666;2.667558;2.743693;2.819095;2.887004;2.943215;2.981434;2.996098;2.982026;2.936234;2.854818;2.740636;2.59354;2.420915;2.230033;2.029152;1.833756;1.649676;1.49476;1.371987;1.289976;1.246065;1.234145;1.242629;1.257266;1.262655;1.246817;1.202679;1.127317;1.026042;0.90789;0.782516;0.663464;0.555643;0.467957;0.393125;0.329713;0.273;0.18153;0.098564;0;0;0;0;0;0;0;0;0
"1483";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1303";1910;13895;145294;48222;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089534;0.139571;0.212655;0.279286;0.361017;0.449161;0.546104;0.650262;0.761286;0.878708;0.999317;1.124935;1.249416;1.375464;1.497753;1.61757;1.733151;1.843628;1.950442;2.050242;2.145935;2.233265;2.314927;2.390156;2.461293;2.530999;2.600023;2.670967;2.740081;2.806867;2.864483;2.908354;2.932244;2.931048;2.900065;2.837992;2.741777;2.616281;2.462303;2.288287;2.101739;1.91077;1.729725;1.563455;1.427328;1.323089;1.257164;1.226046;1.223331;1.238146;1.258002;1.269574;1.263265;1.233101;1.176801;1.098264;1.003916;0.900131;0.796156;0.693525;0.599227;0.5047;0.412517;0.324999;0.18588;0.092301;0;0;0;0;0;0;0;0;0
"1484";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1304";1851;12931;123810;40833;10;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.091655;0.14345;0.219732;0.289249;0.374661;0.466874;0.568382;0.677525;0.793924;0.917069;1.043561;1.175268;1.305693;1.437601;1.565342;1.690198;1.810279;1.92468;2.034934;2.13766;2.235921;2.32538;2.408738;2.48504;2.556396;2.625107;2.691547;2.757829;2.820132;2.877668;2.924029;2.954937;2.964877;2.949651;2.905207;2.831505;2.725891;2.594207;2.437408;2.264;2.080984;1.895701;1.721236;1.561365;1.430042;1.328297;1.262048;1.228089;1.220786;1.230263;1.244695;1.251165;1.239465;1.202789;1.1372;1.045135;0.932836;0.806097;0.677518;0.554933;0.427319;0.316848;0.193213;0.008766;0;0;0;0;0;0;0;0;0;0;0
"1485";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1305";1819;12547;123113;40193;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09332;0.146188;0.224217;0.295366;0.382846;0.477349;0.581433;0.693386;0.812808;0.93915;1.068891;1.203896;1.337447;1.472302;1.602606;1.729602;1.851306;1.966779;2.077552;2.18024;2.277913;2.36627;2.448011;2.522219;2.590986;2.656538;2.719173;2.780645;2.837029;2.887043;2.924292;2.944381;2.94209;2.913847;2.856224;2.770639;2.655116;2.516801;2.357074;2.184797;2.006791;1.830019;1.66658;1.519643;1.401693;1.313282;1.259072;1.235303;1.235723;1.250118;1.266697;1.272796;1.258754;1.218499;1.148765;1.052742;0.935847;0.805845;0.673105;0.534317;0.415001;0.257029;0.140615;0.013991;0;0;0;0;0;0;0;0;0;0;0
"1486";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.TRUE.dry";"5";300;500;TRUE;"dry";"1306";1796;12289;125861;41303;12;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.093801;0.147376;0.226909;0.299388;0.388584;0.484979;0.591169;0.705393;0.827223;0.956073;1.088325;1.225846;1.361753;1.498813;1.631027;1.759612;1.882511;1.998744;2.109825;2.212351;2.30938;2.396632;2.476772;2.54887;2.614934;2.677019;2.735288;2.791102;2.840556;2.882031;2.909451;2.918547;2.904639;2.864925;2.796662;2.702441;2.580726;2.439382;2.279842;2.110875;1.938899;1.770417;1.616703;1.480604;1.373585;1.296019;1.251771;1.236833;1.244657;1.264814;1.285373;1.293071;1.277625;1.232536;1.154415;1.047262;0.918946;0.778189;0.63928;0.508276;0.394762;0.301834;0.223104;0.152228;0.049019;0;0;0;0;0;0;0;0;0;0
"1487";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.wet";"5";300;500;FALSE;"wet";"1307";15377;179878;562341;241192;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.055218;0.079961;0.096113;0.114288;0.130645;0.146295;0.16157;0.177499;0.194083;0.212414;0.232293;0.254247;0.278104;0.303503;0.330427;0.357514;0.385037;0.411289;0.436657;0.460668;0.484036;0.50789;0.53296;0.56084;0.59088;0.624152;0.659498;0.697455;0.738089;0.781681;0.830112;0.883339;0.94498;1.014543;1.095634;1.188261;1.293214;1.411353;1.539563;1.681259;1.830646;1.993267;2.165539;2.350565;2.547653;2.753709;2.97059;3.187839;3.408441;3.61909;3.819192;3.998566;4.149583;4.262821;4.324098;4.319876;4.235783;4.057743;3.782808;3.411136;2.955922;2.450588;1.911835;1.38958;0.935325;0.29024;0;0;0;0;0
"1488";"OO2";"Rip";"2";"m";"OO";"OO.Rip.2.FALSE.wet";"5";300;500;FALSE;"wet";"1308";11756;164388;694053;273721;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.068373;0.090988;0.116433;0.135846;0.155665;0.174539;0.192939;0.212312;0.23247;0.254701;0.278674;0.304964;0.333348;0.363428;0.395268;0.427353;0.460093;0.491513;0.522078;0.55114;0.579381;0.607919;0.637435;0.66979;0.704357;0.742576;0.783263;0.826975;0.873459;0.922444;0.975101;1.030313;1.090749;1.155127;1.226528;1.305336;1.393352;1.492918;1.6033;1.729231;1.866575;2.020391;2.18593;2.363102;2.547011;2.730148;2.909185;3.07153;3.216498;3.333613;3.422354;3.47878;3.502765;3.494607;3.456337;3.388006;3.293505;3.170063;3.019833;2.839675;2.62866;2.390173;2.121696;1.838883;1.542636;1.25673;0.986339;0.744472;0.539106;0.339654;0.190062
